title,doi,loadDate,openAccess,firstPage,lastPage,pii,publicationDate,sourceTitle,uri,authors,File Attachments
Novel activated carbon modified magnesium-MOF-74 composites with enhanced CO2 adsorption separation efficiency,10.1016/j.colsurfa.2025.136223,2025-01-16T00:00:00.000Z,False,136223,136223,S0927775725001244,2025-04-05,Colloids and Surfaces A: Physicochemical and Engineering Aspects,https://www.sciencedirect.com/science/article/pii/S0927775725001244?dgcid=api_sd_search-api-endpoint,"Guanhua Zhang, Shaocong Mo, Wei Lu",10_1016_j_colsurfa_2025_136223_full_text.md
Elucidation of the CO2 adsorption mechanism of [Zn2(mtz)2(ox)] using neutron powder diffraction,10.1016/j.cclet.2025.110864,2025-01-15T00:00:00.000Z,False,110864,110864,S1001841725000518,2025-01-15,Chinese Chemical Letters,https://www.sciencedirect.com/science/article/pii/S1001841725000518?dgcid=api_sd_search-api-endpoint,"Lingxiang Bao, Jing-Hong Li, Ping Miao",10_1016_j_cclet_2025_110864_full_text.md
The role of the morphological motifs in syngas product selectivity during CO2 photoreduction,10.1016/j.cej.2025.159711,2025-01-19T00:00:00.000Z,False,159711,159711,S1385894725005108,2025-01-15,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894725005108?dgcid=api_sd_search-api-endpoint,"Hao Song, Hangmin Xu, Jianning Ding",10_1016_j_cej_2025_159711_full_text.md
MXenes: Transforming advanced materials through electrochemical reduction reactions – Opportunities and challenges,10.1016/j.cej.2025.159926,2025-01-24T00:00:00.000Z,False,159926,159926,S1385894725007259,2025-01-15,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894725007259?dgcid=api_sd_search-api-endpoint,"Tahir Rasheed, Sameera Shafi, Khaled Fahmi Fawy",10_1016_j_cej_2025_159926_full_text.md
CALF-20 obtained by mechanochemical synthesis for temperature swing adsorption CO2 Capture: A thermodynamic and kinetic study,10.1016/j.cej.2025.159966,2025-01-25T00:00:00.000Z,True,159966,159966,S138589472500765X,2025-01-15,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S138589472500765X?dgcid=api_sd_search-api-endpoint,"Federica Raganati, Mariangela Bellusci, Paola Ammendola",10_1016_j_cej_2025_159966_full_text.md
Metal-covalent organic framework composites as a novel carbon dioxide capture platform,10.1016/j.jece.2025.115475,2025-01-15T00:00:00.000Z,False,115475,115475,S2213343725001708,2025-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343725001708?dgcid=api_sd_search-api-endpoint,"Xiaoqiong Wang, Baoding Chen, Shuixia Chen",10_1016_j_jece_2025_115475_full_text.md
Apatite-based materials for low concentration CO2 adsorption,10.1016/j.jece.2025.115450,2025-01-13T00:00:00.000Z,False,115450,115450,S2213343725001459,2025-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343725001459?dgcid=api_sd_search-api-endpoint,"Fatima Ezzahra Bouharras, Hamid Ait Said, Hicham Ben Youcef",10_1016_j_jece_2025_115450_full_text.md
A review of biomass porous carbon for carbon dioxide adsorption from flue gas: Physicochemical properties and performance,10.1016/j.fuel.2025.134318,2025-01-12T00:00:00.000Z,False,134318,134318,S0016236125000420,2025-05-01,Fuel,https://www.sciencedirect.com/science/article/pii/S0016236125000420?dgcid=api_sd_search-api-endpoint,"Zhaoming Li, Shuo Feng, Boxiong Shen",10_1016_j_fuel_2025_134318_full_text.md
"Synergistic charge and electric field effects on 2D C7N2 nanosheets for enhanced CO2 separation over CH4 and N2: Insights from MD, GCMC, and DFT simulations",10.1016/j.jece.2025.115418,2025-01-12T00:00:00.000Z,False,115418,115418,S2213343725001137,2025-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343725001137?dgcid=api_sd_search-api-endpoint,"Xue Li, Enze Xie, Jing Wang",10_1016_j_jece_2025_115418_full_text.md
Synthesis and characterization of advanced Ad-UiO-66@NGO composite for efficient CO2 capture and CO2/N2 adsorption selectivity,10.1016/j.envres.2025.120819,2025-01-10T00:00:00.000Z,False,120819,120819,S0013935125000702,2025-03-01,Environmental Research,https://www.sciencedirect.com/science/article/pii/S0013935125000702?dgcid=api_sd_search-api-endpoint,"Keywan Azizi, Shahrokh Shahhosseini, Heidar Javdani Esfahani",10_1016_j_envres_2025_120819_full_text.md
Fabrication of nitrogen-dotted lignin-based hypercrosslinked porous polymer and its pyrolytic carbonized materials for capturing CO2,10.1016/j.indcrop.2025.120457,2025-01-10T00:00:00.000Z,True,120457,120457,S0926669025000032,2025-03-31,Industrial Crops and Products,https://www.sciencedirect.com/science/article/pii/S0926669025000032?dgcid=api_sd_search-api-endpoint,"Jing Fan, Wenzhuo Pan, Yuxin Liu",10_1016_j_indcrop_2025_120457_full_text.md
MOFs with hierarchical nanostructures towards future functional polymers,10.1016/j.nanoms.2024.12.008,2025-01-10T00:00:00.000Z,True,,,S2589965124001880,2025-01-10,Nano Materials Science,https://www.sciencedirect.com/science/article/pii/S2589965124001880?dgcid=api_sd_search-api-endpoint,"Xiuhong Sun, Tao Lin, Rongjie Yang",10_1016_j_nanoms_2024_12_008_full_text.md
Cyclic effects of sulfur deposition on CO2 by vacuum pressure swing adsorption from blast furnace gas,10.1016/j.ccst.2025.100361,2025-01-09T00:00:00.000Z,True,100361,100361,S2772656825000016,2025-03-31,Carbon Capture Science & Technology,https://www.sciencedirect.com/science/article/pii/S2772656825000016?dgcid=api_sd_search-api-endpoint,"Yangyang Guo, kaige Du, Tingyu Zhu",10_1016_j_ccst_2025_100361_full_text.md
Fabrication of vertical structure type bimetallic MOF@ biomass aerogels for efficient CO2 capture and separation,10.1016/j.ccst.2025.100362,2025-01-09T00:00:00.000Z,True,100362,100362,S2772656825000028,2025-03-31,Carbon Capture Science & Technology,https://www.sciencedirect.com/science/article/pii/S2772656825000028?dgcid=api_sd_search-api-endpoint,"Jianpeng Huang, Yongjuan Wang, Qingwen Wang",10_1016_j_ccst_2025_100362_full_text.md
Eco-friendly one-pot hydrothermal synthesis of cyclodextrin metal-organic frameworks for enhanced CO2 capture,10.1016/j.carbpol.2025.123250,2025-01-08T00:00:00.000Z,False,123250,123250,S0144861725000311,2025-03-15,Carbohydrate Polymers,https://www.sciencedirect.com/science/article/pii/S0144861725000311?dgcid=api_sd_search-api-endpoint,"Xiaoyu Chen, Yan Zhang, Xiaonan Sui",10_1016_j_carbpol_2025_123250_full_text.md
Development of lightweight architecture of geopolymer via extrusion-based 3D printing for CO2 capture,10.1016/j.jeurceramsoc.2025.117191,2025-01-07T00:00:00.000Z,True,117191,117191,S0955221925000111,2025-07-31,Journal of the European Ceramic Society,https://www.sciencedirect.com/science/article/pii/S0955221925000111?dgcid=api_sd_search-api-endpoint,"Sk S. Hossain, Farid Akhtar",10_1016_j_jeurceramsoc_2025_117191_full_text.md
Synthesis strategies and hydrogen storage performance of porous carbon materials derived from bio-oil,10.1016/j.cej.2025.159381,2025-01-07T00:00:00.000Z,False,159381,159381,S1385894725001809,2025-02-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894725001809?dgcid=api_sd_search-api-endpoint,"Fanfan Xu, Dmitri Neshumayev, Alar Konist",10_1016_j_cej_2025_159381_full_text.md
Porous carbon derived from waste plastics for energy and environmental application: A review,10.1016/j.jece.2025.115368,2025-01-07T00:00:00.000Z,False,115368,115368,S2213343725000636,2025-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343725000636?dgcid=api_sd_search-api-endpoint,"Qingqing Hou, Yu Zhang, Chongqing Wang",10_1016_j_jece_2025_115368_full_text.md
Investigating synergistic effect of controlling hierarchical pore structure and chemical modification on CO2 adsorption kinetics of reduced graphene oxide aerogel,10.1016/j.mtsust.2025.101073,2025-01-07T00:00:00.000Z,True,101073,101073,S2589234725000028,2025-03-31,Materials Today Sustainability,https://www.sciencedirect.com/science/article/pii/S2589234725000028?dgcid=api_sd_search-api-endpoint,"Elahe Safaei, Zahra Talebi, Vahid Ghafarinia",10_1016_j_mtsust_2025_101073_full_text.md
Flexibility-frustrated porosity for enhanced selective CO2 adsorption in an ultramicroporous metal-organic framework,10.1016/j.chempr.2024.11.020,2025-01-03T00:00:00.000Z,True,102382,102382,S2451929424006041,2025-01-03,Chem,https://www.sciencedirect.com/science/article/pii/S2451929424006041?dgcid=api_sd_search-api-endpoint,"Xu Chen, Dhruv Menon, David Fairen-Jimenez",10_1016_j_chempr_2024_11_020_full_text.md
Optimizing doped graphene oxide in MOF-801 to enhance CO2 adsorption capacity and CO2/N2 separation performance,10.1016/j.seppur.2025.131408,2025-01-02T00:00:00.000Z,False,131408,131408,S138358662500005X,2025-07-19,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S138358662500005X?dgcid=api_sd_search-api-endpoint,"Gang Zhao, Wenwu Xu, Limei Zhong",10_1016_j_seppur_2025_131408_full_text.md
Recent research progress in photocatalytic reduction of CO2 using g-C3N4-based heterostructures,10.1016/S1872-5813(24)60482-2,2025-01-20T00:00:00.000Z,False,40,52,S1872581324604822,2025-01-31,Journal of Fuel Chemistry and Technology,https://www.sciencedirect.com/science/article/pii/S1872581324604822?dgcid=api_sd_search-api-endpoint,"Fuyan REN, Zhen SUN, Shuai CHEN",10_1016_S1872-5813_24_60482-2_full_text.md
Tailoring zeolites for enhanced post-combustion CO2 capture: A critical review,10.1016/j.crgsc.2025.100451,2025-03-18T00:00:00.000Z,True,100451,100451,S2666086525000074,2025-12-31,Current Research in Green and Sustainable Chemistry,https://www.sciencedirect.com/science/article/pii/S2666086525000074?dgcid=api_sd_search-api-endpoint,"Ali H. Whaieb, Farah T. Jasim, Nalan Turkoz Karakullukcu",10_1016_j_crgsc_2025_100451_full_text.md
Advanced microporous carbon adsorbents for selective CO₂ capture: Insights into heteroatom doping and pore structure optimization,10.1016/j.jaap.2024.106946,2024-12-31T00:00:00.000Z,False,106946,106946,S0165237024006016,2025-03-31,Journal of Analytical and Applied Pyrolysis,https://www.sciencedirect.com/science/article/pii/S0165237024006016?dgcid=api_sd_search-api-endpoint,"Jiawei Shao, Yingyi Wang, Xin Hu",10_1016_j_jaap_2024_106946_full_text.md
Enhancing selective photoreduction of CO2 via bimetallic site directed electric fields in synergy with plasmonic near-field effects,10.1016/j.apcatb.2024.124983,2024-12-31T00:00:00.000Z,False,124983,124983,S0926337324012979,2025-06-05,Applied Catalysis B: Environment and Energy,https://www.sciencedirect.com/science/article/pii/S0926337324012979?dgcid=api_sd_search-api-endpoint,"Mengyang Xu, Huijie Wang, Pengwei Huo",10_1016_j_apcatb_2024_124983_full_text.md
Eco-Friendly Synthesis and Morphology Control of MOF-74 for Exceptional CO2 Capture Performance with DFT Validation,10.1016/j.seppur.2024.131328,2024-12-30T00:00:00.000Z,False,131328,131328,S1383586624050676,2025-07-19,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624050676?dgcid=api_sd_search-api-endpoint,"Amir Kazemi, Mahyar Ashourzadeh Pordsari, William A. Goddard III",10_1016_j_seppur_2024_131328_full_text.md
Pre and post synthetic modifications of MOF-5 by graphene oxide and deep eutectic solvents for chemisorption and physisorption of CO2,10.1016/j.ceramint.2024.12.458,2024-12-28T00:00:00.000Z,False,10262,10272,S0272884224061340,2025-03-31,Ceramics International,https://www.sciencedirect.com/science/article/pii/S0272884224061340?dgcid=api_sd_search-api-endpoint,"Manal Yahya Mahzari, Sami Ullah, Mohammed Ali Assiri",10_1016_j_ceramint_2024_12_458_full_text.md
Synergistic Interaction-regulated selective carbon dioxide adsorption of amino-functionalized porous organic polymers,10.1016/j.seppur.2024.131257,2024-12-28T00:00:00.000Z,False,131257,131257,S1383586624049967,2025-07-19,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624049967?dgcid=api_sd_search-api-endpoint,"Xiaoxia Yang, Ning Zhou, Yubing Xiong",10_1016_j_seppur_2024_131257_full_text.md
D-glucose-derived S-doped porous carbon: Sustainable and effective CO2 adsorption,10.1016/j.colsurfa.2024.136054,2024-12-26T00:00:00.000Z,False,136054,136054,S0927775724029182,2025-03-20,Colloids and Surfaces A: Physicochemical and Engineering Aspects,https://www.sciencedirect.com/science/article/pii/S0927775724029182?dgcid=api_sd_search-api-endpoint,"Qianyu Xu, Junting Wang, Xin Hu",10_1016_j_colsurfa_2024_136054_full_text.md
Hydroxylation and N-doping synergistically enhance the CO2 adsorption and regeneration of amine-loaded mesoporous carbon in flue gas,10.1016/j.jece.2024.115223,2024-12-25T00:00:00.000Z,False,115223,115223,S2213343724033554,2025-02-28,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343724033554?dgcid=api_sd_search-api-endpoint,"Hongxian Li, Minghui Tang, Shengyong Lu",10_1016_j_jece_2024_115223_full_text.md
High-performance CO2 adsorption with P-doped porous carbons from lotus petiole biomass,10.1016/j.seppur.2024.131253,2024-12-24T00:00:00.000Z,False,131253,131253,S138358662404992X,2025-07-19,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S138358662404992X?dgcid=api_sd_search-api-endpoint,"Yue Zhi, Jiawei Shao, Xin Hu",10_1016_j_seppur_2024_131253_full_text.md
Mitigating carbon emissions through AI-driven optimization of zeolite structures: A hybrid model approach,10.1016/j.aej.2024.12.049,2024-12-21T00:00:00.000Z,True,370,389,S1110016824016478,2025-03-31,Alexandria Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1110016824016478?dgcid=api_sd_search-api-endpoint,"Mohammad Arishi, Mohammed Kuku",10_1016_j_aej_2024_12_049_full_text.md
Abstracts,10.1016/j.fueleneab.2024.12.002,2024-12-20T00:00:00.000Z,False,2,106,S0140670124000420,2025-01-31,Fuel and Energy Abstracts,https://www.sciencedirect.com/science/article/pii/S0140670124000420?dgcid=api_sd_search-api-endpoint,,10_1016_j_fueleneab_2024_12_002_full_text.md
Advancements in the development of porous nanomaterials for CO2 capture of deep decarbonization: Pore structure and chemical group optimization,10.1016/j.jece.2024.115171,2024-12-20T00:00:00.000Z,False,115171,115171,S2213343724033037,2025-02-28,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343724033037?dgcid=api_sd_search-api-endpoint,"Sifan Bao, Xudong Zheng, Zhongyu Li",10_1016_j_jece_2024_115171_full_text.md
Assessing the effects of dual functional V-type cornstarch films added with kiwifruit peel extracts on preservation of fresh-cut kiwifruits: A metabolomics study,10.1016/j.ijbiomac.2024.138833,2024-12-19T00:00:00.000Z,False,138833,138833,S0141813024096442,2025-02-28,International Journal of Biological Macromolecules,https://www.sciencedirect.com/science/article/pii/S0141813024096442?dgcid=api_sd_search-api-endpoint,"Kexin Li, Zhenlong Guo, Qiang Li",10_1016_j_ijbiomac_2024_138833_full_text.md
Synthesis and characterization of geopolymers based on phosphate mining tailings and its application for carbon dioxide and nitrogen adsorption,10.1016/j.ceramint.2024.12.270,2024-12-19T00:00:00.000Z,False,8396,8407,S0272884224059273,2025-03-31,Ceramics International,https://www.sciencedirect.com/science/article/pii/S0272884224059273?dgcid=api_sd_search-api-endpoint,"Alisson Lopes Freire, Aryandson da Silva, Regina de Fátima Peralta Muniz Moreira",10_1016_j_ceramint_2024_12_270_full_text.md
Designing charge-polarized ZrOMo interfaces in Zr-based MOFs for photocatalytic CC coupling,10.1016/j.inoche.2024.113767,2024-12-18T00:00:00.000Z,False,113767,113767,S138770032401757X,2025-03-31,Inorganic Chemistry Communications,https://www.sciencedirect.com/science/article/pii/S138770032401757X?dgcid=api_sd_search-api-endpoint,"Amina Dawood Suleman, Farag M. A. Altalbawy, Fadhel F. Sead",10_1016_j_inoche_2024_113767_full_text.md
Zinc Ferrite/Amine-Functionalized reduced graphene oxide nanocomposites for High-Efficiency CO2 separation,10.1016/j.seppur.2024.130980,2024-12-17T00:00:00.000Z,False,130980,130980,S1383586624047191,2025-07-08,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624047191?dgcid=api_sd_search-api-endpoint,"Kamyar Naderi, Ahad Ghaemi",10_1016_j_seppur_2024_130980_full_text.md
"Enhanced CO2 adsorption efficiency through aminoethylethanolamine functionalized porous ZIF-8 nanoparticles: Experimental investigations, isotherm and RSM modeling",10.1016/j.seppur.2024.131090,2024-12-15T00:00:00.000Z,False,131090,131090,S1383586624048299,2025-07-08,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624048299?dgcid=api_sd_search-api-endpoint,"Puspendu Sardar, Radhapada Manna, Amar Nath Samanta",10_1016_j_seppur_2024_131090_full_text.md
